Timestamp_t1	Position(x)_t1	Position(y)_t1	Position(z)_t1	Orientation(x)_t1	Orientation(y)_t1	Orientation(z)_t1	Orientation(w)_t1	Timestamp_t2	Position(x)_t2	Position(y)_t2	Position(z)_t2	Orientation(x)_t2	Orientation(y)_t2	Orientation(z)_t2	Orientation(w)_t2	Pilot(x)	Pilot(y)	Pilot(z)	PilotRot(x)	PilotRot(y)	PilotRot(z)	PilotRot(w)	Frame_id1	Frame_id2	ImageName
1580493552478	-13.3077	31.3269	1.5608	0.6592775	0.11587729999999999	0.0676599	0.7395927	1580493552531	-13.3031	31.3002	1.5594	0.6519247	0.12018999999999999	0.0772044	0.7445417	-13.46187803645056	31.94182196354944	1.0485519635494402	-0.15839498906597918	0.8473642265033886	0.4982087662555192	-0.09312851500617646	0	1	img_PilotCamera_Segmentation_1580493552522.jpg,img_FrontCenter_Segmentation_1580493552531.jpg
1580493552586	-13.297	31.2664	1.5552	0.6612570999999999	0.12358359999999999	0.09035459999999998	0.7342194999999999	1580493552640	-13.2908	31.235	1.5531	0.6667009999999999	0.1269772	0.100394	0.7273615999999999	-13.32599431865292	32.077705681347084	1.1844356813470802	0.07216542227794241	0.8625378917995552	0.49907612893093983	0.041755892622873735	2	3	img_PilotCamera_Segmentation_1580493552636.jpg,img_FrontCenter_Segmentation_1580493552640.jpg
1580493552694	-13.2856	31.2095	1.5528	0.6616813	0.1310071	0.1059793	0.7304016999999999	1580493552743	-13.2794	31.1802	1.5524	0.6399057	0.13744079999999997	0.10817099999999999	0.7480767	-13.373269635930964	32.03043036406904	1.137160364069038	0.1738028556619864	0.8395406651018121	0.5040584634213754	0.10435087185753385	4	5	img_PilotCamera_Segmentation_1580493552738.jpg,img_FrontCenter_Segmentation_1580493552743.jpg
1580493552795	-13.2727	31.15	1.5512	0.6150899999999999	0.14295539999999998	0.10760539999999999	0.7676605999999999	1580493552847	-13.2656	31.1188	1.5492	0.5917589999999999	0.1468439	0.10555509999999999	0.7853356	-13.252484220632692	32.15121577936731	1.2579457793673086	0.14945305985555296	0.8469598347072285	0.5024557570881469	0.08866246929504025	6	7	img_PilotCamera_Segmentation_1580493552839.jpg,img_FrontCenter_Segmentation_1580493552847.jpg
1580493552900	-13.2582	31.0877	1.5478	0.5753566	0.149177	0.103929	0.7972132	1580493552952	-13.2469	31.0419	1.5468	0.5874463	0.1479751	0.10781749999999998	0.7880929	-13.022355023606554	30.210244976393444	1.1944649763934452	0.8495906853594953	0.04814242633216982	0.02971533356410849	0.52439963109103	8	9	img_PilotCamera_Segmentation_1580493552948.jpg,img_FrontCenter_Segmentation_1580493552952.jpg
1580493553217	-13.1921	30.838	1.5537	0.653975	0.156247	0.11043339999999999	0.7317449999999999	1580493553268	-13.1767	30.7847	1.5534	0.6663475	0.1853047	0.08590049999999999	0.7169686999999999	-13.211610364415993	30.020989635584005	1.0052096355840063	0.8546457729571043	0.15890583961414698	0.09035696180617783	0.48596826682020455	10	11	img_PilotCamera_Segmentation_1580493553265.jpg,img_FrontCenter_Segmentation_1580493553268.jpg
1580493557648	-12.5118	29.3834	0.1137	0.6838103999999999	0.16840739999999998	0.18480979999999997	0.6852244	1580493557699	-12.5313	29.3823	0.1125	0.6839518	0.16946789999999998	0.18374929999999998	0.6852244000000001	-12.38119982151273	29.43550017848727	1.009267178487269	0.10667935908870575	-0.06407849119826102	-0.5109117910367997	0.8505778054297836	12	13	img_PilotCamera_Segmentation_1580493557695.jpg,img_FrontCenter_Segmentation_1580493557699.jpg
1580493557751	-12.5567	29.3809	0.1152	0.6840932000000001	0.17066979999999998	0.18254739999999997	0.685083	1580493557805	-12.5822	29.3794	0.122	0.6893957000000001	0.1710233	0.1820525	0.6797805	-12.262032485217464	29.554667514782537	1.128434514782536	0.1461725806896217	0.36813471942741727	0.8533986117293749	0.33885279179166927	14	15	img_PilotCamera_Segmentation_1580493557799.jpg,img_FrontCenter_Segmentation_1580493557805.jpg
1580493558172	-12.7615	29.3881	0.208	0.720433	0.2480156	0.11283719999999998	0.6375726	1580493558225	-12.7824	29.393	0.2251	0.7248871	0.26675109999999996	0.0969297	0.6274624999999999	-12.357379193799616	29.459320806200385	1.0330878062003839	0.2764471172772207	0.3363987942952657	0.6955096023392124	0.5715586020696011	16	17	img_PilotCamera_Segmentation_1580493558220.jpg,img_FrontCenter_Segmentation_1580493558225.jpg
1580493558382	-12.8548	29.4197	0.2778	0.7440468	0.3191398	0.0677306	0.5827093999999999	1580493558434	-12.8748	29.4298	0.2863	0.7376131	0.33122949999999995	0.058610299999999976	0.5851839	-12.303071743907749	29.51362825609225	1.0873952560922506	0.1786890027204097	0.26107204712600973	0.7828318558542104	0.5358039865249912	18	19	img_PilotCamera_Segmentation_1580493558430.jpg,img_FrontCenter_Segmentation_1580493558434.jpg
1580493558591	-12.9308	29.462	0.2816	0.7235438000000001	0.357742	0.0408646	0.5886482	1580493558641	-12.9489	29.4737	0.2698	0.7198673999999999	0.3621961	0.03980409999999998	0.5904864	-12.289510697349609	29.527189302650388	1.10095630265039	0.1201877079425965	0.17738531687703077	0.8086405988757065	0.5478957437924474	20	21	img_PilotCamera_Segmentation_1580493558635.jpg,img_FrontCenter_Segmentation_1580493558641.jpg
