Timestamp_t1	Position(x)_t1	Position(y)_t1	Position(z)_t1	Orientation(x)_t1	Orientation(y)_t1	Orientation(z)_t1	Orientation(w)_t1	Timestamp_t2	Position(x)_t2	Position(y)_t2	Position(z)_t2	Orientation(x)_t2	Orientation(y)_t2	Orientation(z)_t2	Orientation(w)_t2	Pilot(x)	Pilot(y)	Pilot(z)	PilotRot(x)	PilotRot(y)	PilotRot(z)	PilotRot(w)	Frame_id1	Frame_id2	ImageName
1580465091172	1.6816	-5.6294	0.7158	0.7075656	0.0027573	-0.0026159	0.7064343999999999	1580465091230	1.6816	-5.6294	0.5811	0.7075656	0.0026866	-0.0025452	0.7064343999999999	1.5055915358779504	-5.805708464122049	1.51401153587795	0.21184116858309246	0.12270077073105823	0.48595597238873184	0.8389962056261494	0	1	img_PilotCamera_Segmentation_1580465091227.jpg,img_FrontCenter_Segmentation_1580465091230.jpg
1580465091281	1.6816	-5.6294	0.4732	0.7074948999999999	0.0026158999999999996	-0.0024744999999999997	0.7065051	1580465091333	1.6816	-5.6294	0.3693	0.7074948999999999	0.0025451999999999996	-0.0024037999999999998	0.7065051	1.6105088668764176	-5.700791133123582	1.6189288668764175	0.1587960309378071	-0.06601504967864012	-0.3781532823143871	0.9096295558353307	2	3	img_PilotCamera_Segmentation_1580465091331.jpg,img_FrontCenter_Segmentation_1580465091333.jpg
1580465091698	1.6813	-5.6294	0.1656	0.7074242	0.0021209999999999996	-0.0019795999999999998	0.7065758	1580465091754	1.6813	-5.6294	0.1838	0.7074242	0.0020502999999999997	-0.0019088999999999998	0.7065758	1.6263391412148027	-5.684960858785197	1.6347591412148028	0.08984251417616039	-0.05340336139645865	-0.5081602526889782	0.854897398068996	4	5	img_PilotCamera_Segmentation_1580465091751.jpg,img_FrontCenter_Segmentation_1580465091754.jpg
1580465091913	1.6814	-5.6294	0.2753	0.7073535	0.0019088999999999998	-0.0017675	0.7066465	1580465091968	1.6814	-5.6294	0.3126	0.7073535	0.0018382	-0.0016968	0.7066465	1.6495201521655454	-5.661779847834454	1.6579401521655452	0.08186707347368072	0.1695555825127767	0.8844188823747472	0.4270268460162792	6	7	img_PilotCamera_Segmentation_1580465091965.jpg,img_FrontCenter_Segmentation_1580465091968.jpg
1580465092019	1.6814	-5.6294	0.354	0.7073535	0.0018382	-0.0016968	0.7066465	1580465092077	1.6814	-5.6294	0.4023	0.7073535	0.0017674999999999998	-0.0016261	0.7066465	1.5727830644612597	-5.73851693553874	1.5812030644612598	-0.0469989228637608	0.08710766427530864	0.8757495119896002	-0.4725104743009659	8	9	img_PilotCamera_Segmentation_1580465092074.jpg,img_FrontCenter_Segmentation_1580465092077.jpg
1580465092128	1.6814	-5.6294	0.4461	0.7073535	0.0016967999999999998	-0.0015554	0.7066465	1580465092180	1.6814	-5.6294	0.5132	0.7073535	0.0028986999999999997	-0.0003535000000000001	0.7066465	1.5755520769440392	-5.7357479230559605	1.5839720769440389	0.21451104717517436	-0.03280932407221545	-0.14758829193779224	0.96494883541907	10	11	img_PilotCamera_Segmentation_1580465092178.jpg,img_FrontCenter_Segmentation_1580465092180.jpg
1580465092233	1.6814	-5.6294	0.5645	0.7073535	0.0055146	0.0024037999999999993	0.7066465	1580465092282	1.6814	-5.6294	0.6154	0.7072121	0.0096152	0.0065044000000000005	0.7066465	1.8378829937125052	-5.4734170062874945	1.846302993712505	0.08502005726034419	-0.04802128227858281	-0.48944684376219044	0.8665490946524602	12	13	img_PilotCamera_Segmentation_1580465092280.jpg,img_FrontCenter_Segmentation_1580465092282.jpg
1580465092332	1.6814	-5.6294	0.666	0.7071414	0.015059099999999999	0.012089699999999998	0.7065758	1580465092390	1.6814	-5.6294	0.7166	0.7070000000000001	0.021916999999999996	0.0189476	0.7064344	1.5704050805779668	-5.740894919422033	1.5788250805779667	0.036635050301169925	0.02078917774273815	0.49310124285475404	0.8689515794756969	14	15	img_PilotCamera_Segmentation_1580465092387.jpg,img_FrontCenter_Segmentation_1580465092390.jpg
1580465092445	1.6814	-5.6294	0.7671	0.7066465	0.030047499999999998	0.0272195	0.7062222999999999	1580465092500	1.6814	-5.6294	0.8328	0.7060809	0.0431977	0.0388143	0.7055153	1.6414333519985693	-5.669866648001431	1.6498533519985692	0.21001751317414313	-0.10098831554452088	-0.4214271931940602	0.876409222407093	16	17	img_PilotCamera_Segmentation_1580465092498.jpg,img_FrontCenter_Segmentation_1580465092500.jpg
1580465092556	1.6815	-5.6294	0.8805	0.7060809	0.06306439999999999	0.03747099999999999	0.7041012999999999	1580465092611	1.6818	-5.6294	0.9353	0.7061516	0.090496	0.0292698	0.7014854	1.714495651597979	-5.596804348402021	1.7229156515979789	0.24100733144266837	0.06307547071409647	0.24520581771259778	0.9369157156035836	18	19	img_PilotCamera_Segmentation_1580465092608.jpg,img_FrontCenter_Segmentation_1580465092611.jpg
1580465095229	2.312	-5.7838	2.2202	0.6080906999999999	0.26081229999999994	0.22192729999999997	0.7159789	1580465095281	2.3355	-5.7997	2.2085	0.617211	0.2581964	0.22539160000000003	0.7079898	1.6147358013057058	-5.714004198694294	1.6852758013057059	0.6865721930112765	-0.5107739174152414	-0.30884465629590657	0.4151428758264295	20	21	img_PilotCamera_Segmentation_1580465095278.jpg,img_FrontCenter_Segmentation_1580465095281.jpg
